Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
200.0,2018-02-16,put,AAPL180216P00200000,22.3,22.2,22.65,1.2999992,6.1904726,457.0,315.0,0.35950347534179683,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:30:49,"{'contractSymbol': 'AAPL180216P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 22.3, 'change': 1.2999992, 'percentChange': 6.1904726, 'volume': 457, 'openInterest': 315, 'bid': 22.2, 'ask': 22.65, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516393849, 'impliedVolatility': 0.35950347534179683, 'inTheMoney': True}"
200.0,2018-02-23,call,AAPL180223C00200000,0.53,0.46,0.58,-0.16000003,-23.18841,121.0,99.0,0.26856200195312496,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:47:48,"{'contractSymbol': 'AAPL180223C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 0.53, 'change': -0.16000003, 'percentChange': -23.18841, 'volume': 121, 'openInterest': 99, 'bid': 0.46, 'ask': 0.58, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516394868, 'impliedVolatility': 0.26856200195312496, 'inTheMoney': False}"
200.0,2018-02-23,put,AAPL180223P00200000,21.17,21.5,23.35,0.0,0.0,16.0,16.0,0.37476211181640623,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:44:47,"{'contractSymbol': 'AAPL180223P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 21.17, 'change': 0.0, 'percentChange': 0.0, 'volume': 16, 'openInterest': 16, 'bid': 21.5, 'ask': 23.35, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516423487, 'impliedVolatility': 0.37476211181640623, 'inTheMoney': True}"
200.0,2018-03-02,call,AAPL180302C00200000,0.65,0.6,0.68,-0.21000004,-24.41861,226.0,249.0,0.2546461254882813,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:57:23,"{'contractSymbol': 'AAPL180302C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 0.65, 'change': -0.21000004, 'percentChange': -24.41861, 'volume': 226, 'openInterest': 249, 'bid': 0.6, 'ask': 0.68, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516395443, 'impliedVolatility': 0.2546461254882813, 'inTheMoney': False}"
200.0,2018-04-20,call,AAPL180420C00200000,1.76,1.71,1.86,-0.24000001,-12.0,952.0,13669.0,0.23242955078125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:52,"{'contractSymbol': 'AAPL180420C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 1.76, 'change': -0.24000001, 'percentChange': -12.0, 'volume': 952, 'openInterest': 13669, 'bid': 1.71, 'ask': 1.86, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516395592, 'impliedVolatility': 0.23242955078125, 'inTheMoney': False}"
200.0,2018-04-20,put,AAPL180420P00200000,22.15,23.0,23.3,0.0,0.0,10.0,690.0,0.22827920166015625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 17:50:32,"{'contractSymbol': 'AAPL180420P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 22.15, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 690, 'bid': 23.0, 'ask': 23.3, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516297832, 'impliedVolatility': 0.22827920166015625, 'inTheMoney': True}"
200.0,2018-06-15,call,AAPL180615C00200000,3.5,3.45,3.55,-0.26,-6.9148936,583.0,37254.0,0.23432162170410153,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:28,"{'contractSymbol': 'AAPL180615C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 3.5, 'change': -0.26, 'percentChange': -6.9148936, 'volume': 583, 'openInterest': 37254, 'bid': 3.45, 'ask': 3.55, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516395568, 'impliedVolatility': 0.23432162170410153, 'inTheMoney': False}"
200.0,2018-06-15,put,AAPL180615P00200000,24.99,24.55,24.85,0.5100002,2.0833344,122.0,3917.0,0.22772989074707028,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:46:54,"{'contractSymbol': 'AAPL180615P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 24.99, 'change': 0.5100002, 'percentChange': 2.0833344, 'volume': 122, 'openInterest': 3917, 'bid': 24.55, 'ask': 24.85, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516394814, 'impliedVolatility': 0.22772989074707028, 'inTheMoney': True}"
200.0,2018-07-20,call,AAPL180720C00200000,4.33,4.25,4.45,-0.4000001,-8.456661,488.0,2084.0,0.23267368896484375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:39:16,"{'contractSymbol': 'AAPL180720C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 4.33, 'change': -0.4000001, 'percentChange': -8.456661, 'volume': 488, 'openInterest': 2084, 'bid': 4.25, 'ask': 4.45, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516394356, 'impliedVolatility': 0.23267368896484375, 'inTheMoney': False}"
200.0,2018-07-20,put,AAPL180720P00200000,24.71,25.1,25.4,0.0,0.0,16.0,64.0,0.218483157043457,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 20:45:35,"{'contractSymbol': 'AAPL180720P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 24.71, 'change': 0.0, 'percentChange': 0.0, 'volume': 16, 'openInterest': 64, 'bid': 25.1, 'ask': 25.4, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516308335, 'impliedVolatility': 0.218483157043457, 'inTheMoney': True}"
200.0,2018-09-21,call,AAPL180921C00200000,6.15,6.0,6.25,-0.5899997,-8.753705,84.0,2366.0,0.2363662789916992,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:50:00,"{'contractSymbol': 'AAPL180921C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 6.15, 'change': -0.5899997, 'percentChange': -8.753705, 'volume': 84, 'openInterest': 2366, 'bid': 6.0, 'ask': 6.25, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516395000, 'impliedVolatility': 0.2363662789916992, 'inTheMoney': False}"
200.0,2018-09-21,put,AAPL180921P00200000,27.0,26.65,27.15,0.0,0.0,44.0,228.0,0.22409833526611322,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 19:44:37,"{'contractSymbol': 'AAPL180921P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 27.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 44, 'openInterest': 228, 'bid': 26.65, 'ask': 27.15, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516218277, 'impliedVolatility': 0.22409833526611322, 'inTheMoney': True}"
200.0,2019-01-18,call,AAPL190118C00200000,9.35,9.25,9.5,-0.55999947,-5.650852,362.0,19076.0,0.24369042449951173,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:42:09,"{'contractSymbol': 'AAPL190118C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 9.35, 'change': -0.55999947, 'percentChange': -5.650852, 'volume': 362, 'openInterest': 19076, 'bid': 9.25, 'ask': 9.5, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516394529, 'impliedVolatility': 0.24369042449951173, 'inTheMoney': False}"
200.0,2019-01-18,put,AAPL190118P00200000,29.39,29.05,29.65,0.6899986,2.4041762,109.0,2965.0,0.2229997134399414,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 17:20:46,"{'contractSymbol': 'AAPL190118P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 29.39, 'change': 0.6899986, 'percentChange': 2.4041762, 'volume': 109, 'openInterest': 2965, 'bid': 29.05, 'ask': 29.65, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516382446, 'impliedVolatility': 0.2229997134399414, 'inTheMoney': True}"
200.0,2020-01-17,call,AAPL200117C00200000,17.67,17.7,18.1,-0.8299999,-4.486486,606.0,5759.0,0.26010871734619145,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:30,"{'contractSymbol': 'AAPL200117C00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 17.67, 'change': -0.8299999, 'percentChange': -4.486486, 'volume': 606, 'openInterest': 5759, 'bid': 17.7, 'ask': 18.1, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516395510, 'impliedVolatility': 0.26010871734619145, 'inTheMoney': False}"
200.0,2020-01-17,put,AAPL200117P00200000,34.9,33.85,37.2,0.45000076,1.3062432,3.0,1006.0,0.23593903717041015,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:01:38,"{'contractSymbol': 'AAPL200117P00200000', 'strike': 200.0, 'currency': 'USD', 'lastPrice': 34.9, 'change': 0.45000076, 'percentChange': 1.3062432, 'volume': 3, 'openInterest': 1006, 'bid': 33.85, 'ask': 37.2, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516388498, 'impliedVolatility': 0.23593903717041015, 'inTheMoney': True}"
202.5,2018-02-02,call,AAPL180202C00202500,0.2,0.13,0.23,-0.08,-28.571426,500.0,585.0,0.3852600537109374,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:14:01,"{'contractSymbol': 'AAPL180202C00202500', 'strike': 202.5, 'currency': 'USD', 'lastPrice': 0.2, 'change': -0.08, 'percentChange': -28.571426, 'volume': 500, 'openInterest': 585, 'bid': 0.13, 'ask': 0.23, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516374841, 'impliedVolatility': 0.3852600537109374, 'inTheMoney': False}"
202.5,2018-02-09,call,AAPL180209C00202500,0.42,0.22,0.31,0.0,0.0,10.0,17.0,0.32910827148437494,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 19:17:25,"{'contractSymbol': 'AAPL180209C00202500', 'strike': 202.5, 'currency': 'USD', 'lastPrice': 0.42, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 17, 'bid': 0.22, 'ask': 0.31, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516303045, 'impliedVolatility': 0.32910827148437494, 'inTheMoney': False}"
202.5,2018-02-23,call,AAPL180223C00202500,0.33,0.34,0.48,0.0,0.0,5.0,20.0,0.27735097656249996,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 18:34:16,"{'contractSymbol': 'AAPL180223C00202500', 'strike': 202.5, 'currency': 'USD', 'lastPrice': 0.33, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 20, 'bid': 0.34, 'ask': 0.48, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516214056, 'impliedVolatility': 0.27735097656249996, 'inTheMoney': False}"
202.5,2018-03-02,call,AAPL180302C00202500,0.67,0.45,0.56,0.0,0.0,56.0,78.0,0.26197027099609377,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:49,"{'contractSymbol': 'AAPL180302C00202500', 'strike': 202.5, 'currency': 'USD', 'lastPrice': 0.67, 'change': 0.0, 'percentChange': 0.0, 'volume': 56, 'openInterest': 78, 'bid': 0.45, 'ask': 0.56, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516424329, 'impliedVolatility': 0.26197027099609377, 'inTheMoney': False}"
205.0,2018-01-26,call,AAPL180126C00205000,0.02,0.0,0.02,0.0,0.0,140.0,140.0,0.42969320312500003,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:26,"{'contractSymbol': 'AAPL180126C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 140, 'openInterest': 140, 'bid': 0.0, 'ask': 0.02, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516424306, 'impliedVolatility': 0.42969320312500003, 'inTheMoney': False}"
205.0,2018-02-02,call,AAPL180202C00205000,0.16,0.07,0.24,-0.060000002,-27.272728,12.0,111.0,0.41797457031249996,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:39:57,"{'contractSymbol': 'AAPL180202C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 0.16, 'change': -0.060000002, 'percentChange': -27.272728, 'volume': 12, 'openInterest': 111, 'bid': 0.07, 'ask': 0.24, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516394397, 'impliedVolatility': 0.41797457031249996, 'inTheMoney': False}"
205.0,2018-02-09,call,AAPL180209C00205000,0.24,0.15,0.23,-0.08,-25.0,10.0,15.0,0.33447931152343746,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:36:11,"{'contractSymbol': 'AAPL180209C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 0.24, 'change': -0.08, 'percentChange': -25.0, 'volume': 10, 'openInterest': 15, 'bid': 0.15, 'ask': 0.23, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516394171, 'impliedVolatility': 0.33447931152343746, 'inTheMoney': False}"
205.0,2018-02-16,call,AAPL180216C00205000,0.27,0.22,0.27,-0.119999975,-30.769226,889.0,5627.0,0.29688203124999996,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:38:56,"{'contractSymbol': 'AAPL180216C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 0.27, 'change': -0.119999975, 'percentChange': -30.769226, 'volume': 889, 'openInterest': 5627, 'bid': 0.22, 'ask': 0.27, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516394336, 'impliedVolatility': 0.29688203124999996, 'inTheMoney': False}"
205.0,2018-02-16,put,AAPL180216P00205000,27.3,27.0,27.25,-1.5200005,-5.274117,5.0,317.0,0.36646141357421874,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:36:01,"{'contractSymbol': 'AAPL180216P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 27.3, 'change': -1.5200005, 'percentChange': -5.274117, 'volume': 5, 'openInterest': 317, 'bid': 27.0, 'ask': 27.25, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516394161, 'impliedVolatility': 0.36646141357421874, 'inTheMoney': True}"
205.0,2018-03-02,call,AAPL180302C00205000,0.38,0.34,0.46,0.0,0.0,16.0,16.0,0.26856200195312496,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:49,"{'contractSymbol': 'AAPL180302C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 0.38, 'change': 0.0, 'percentChange': 0.0, 'volume': 16, 'openInterest': 16, 'bid': 0.34, 'ask': 0.46, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516424329, 'impliedVolatility': 0.26856200195312496, 'inTheMoney': False}"
205.0,2018-04-20,call,AAPL180420C00205000,1.17,1.14,1.23,-0.23000002,-16.428574,311.0,2475.0,0.23218541259765624,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:45:11,"{'contractSymbol': 'AAPL180420C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 1.17, 'change': -0.23000002, 'percentChange': -16.428574, 'volume': 311, 'openInterest': 2475, 'bid': 1.14, 'ask': 1.23, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516394711, 'impliedVolatility': 0.23218541259765624, 'inTheMoney': False}"
205.0,2018-04-20,put,AAPL180420P00205000,27.3,27.55,27.8,0.29999924,1.1111083,1.0,55.0,0.23413851806640623,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 14:46:00,"{'contractSymbol': 'AAPL180420P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 27.3, 'change': 0.29999924, 'percentChange': 1.1111083, 'volume': 1, 'openInterest': 55, 'bid': 27.55, 'ask': 27.8, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516373160, 'impliedVolatility': 0.23413851806640623, 'inTheMoney': True}"
205.0,2018-06-15,call,AAPL180615C00205000,2.62,2.59,2.72,-0.23000002,-8.070176,198.0,3063.0,0.23615265808105468,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:05,"{'contractSymbol': 'AAPL180615C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 2.62, 'change': -0.23000002, 'percentChange': -8.070176, 'volume': 198, 'openInterest': 3063, 'bid': 2.59, 'ask': 2.72, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516395545, 'impliedVolatility': 0.23615265808105468, 'inTheMoney': False}"
205.0,2018-06-15,put,AAPL180615P00205000,29.13,28.65,29.55,-1.5200005,-4.9592185,4.0,34.0,0.24555197814941404,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:46:54,"{'contractSymbol': 'AAPL180615P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 29.13, 'change': -1.5200005, 'percentChange': -4.9592185, 'volume': 4, 'openInterest': 34, 'bid': 28.65, 'ask': 29.55, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516394814, 'impliedVolatility': 0.24555197814941404, 'inTheMoney': True}"
205.0,2018-07-20,call,AAPL180720C00205000,3.37,3.2,3.45,-0.31000018,-8.423918,159.0,762.0,0.23227696441650392,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:40:47,"{'contractSymbol': 'AAPL180720C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 3.37, 'change': -0.31000018, 'percentChange': -8.423918, 'volume': 159, 'openInterest': 762, 'bid': 3.2, 'ask': 3.45, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516394447, 'impliedVolatility': 0.23227696441650392, 'inTheMoney': False}"
205.0,2018-07-20,put,AAPL180720P00205000,28.32,29.15,29.45,0.0,0.0,12.0,23.0,0.21778125976562498,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 19:44:07,"{'contractSymbol': 'AAPL180720P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 28.32, 'change': 0.0, 'percentChange': 0.0, 'volume': 12, 'openInterest': 23, 'bid': 29.15, 'ask': 29.45, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516304647, 'impliedVolatility': 0.21778125976562498, 'inTheMoney': True}"
205.0,2018-09-21,call,AAPL180921C00205000,5.01,4.85,5.25,-0.48999977,-8.909087,13.0,1178.0,0.2391433508300781,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:23:03,"{'contractSymbol': 'AAPL180921C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 5.01, 'change': -0.48999977, 'percentChange': -8.909087, 'volume': 13, 'openInterest': 1178, 'bid': 4.85, 'ask': 5.25, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516393383, 'impliedVolatility': 0.2391433508300781, 'inTheMoney': False}"
205.0,2018-09-21,put,AAPL180921P00205000,30.6,30.45,30.85,0.35000038,1.157026,5.0,12.0,0.21955126159667968,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 14:54:01,"{'contractSymbol': 'AAPL180921P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 30.6, 'change': 0.35000038, 'percentChange': 1.157026, 'volume': 5, 'openInterest': 12, 'bid': 30.45, 'ask': 30.85, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516373641, 'impliedVolatility': 0.21955126159667968, 'inTheMoney': True}"
205.0,2019-01-18,call,AAPL190118C00205000,7.41,7.35,7.6,0.55999994,8.175181,247.0,0.0,0.23435213897705076,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-12 20:28:37,"{'contractSymbol': 'AAPL190118C00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 7.41, 'change': 0.55999994, 'percentChange': 8.175181, 'volume': 247, 'openInterest': 0, 'bid': 7.35, 'ask': 7.6, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1515788917, 'impliedVolatility': 0.23435213897705076, 'inTheMoney': False}"
205.0,2019-01-18,put,AAPL190118P00205000,32.1,32.65,33.25,0.0,0.0,501.0,526.0,0.22049729705810545,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 18:02:03,"{'contractSymbol': 'AAPL190118P00205000', 'strike': 205.0, 'currency': 'USD', 'lastPrice': 32.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 501, 'openInterest': 526, 'bid': 32.65, 'ask': 33.25, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516298523, 'impliedVolatility': 0.22049729705810545, 'inTheMoney': True}"
207.5,2018-01-26,call,AAPL180126C00207500,0.02,0.0,0.03,0.0,0.0,100.0,100.0,0.48438015625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:58:26,"{'contractSymbol': 'AAPL180126C00207500', 'strike': 207.5, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 100, 'openInterest': 100, 'bid': 0.0, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516424306, 'impliedVolatility': 0.48438015625, 'inTheMoney': False}"
207.5,2018-02-02,call,AAPL180202C00207500,0.15,0.03,0.22,0.0,0.0,10.0,40.0,0.44043528320312497,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:09:35,"{'contractSymbol': 'AAPL180202C00207500', 'strike': 207.5, 'currency': 'USD', 'lastPrice': 0.15, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 40, 'bid': 0.03, 'ask': 0.22, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516288175, 'impliedVolatility': 0.44043528320312497, 'inTheMoney': False}"
207.5,2018-02-09,call,AAPL180209C00207500,0.23,0.1,0.26,0.0,0.0,5.0,13.0,0.366217275390625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 14:51:10,"{'contractSymbol': 'AAPL180209C00207500', 'strike': 207.5, 'currency': 'USD', 'lastPrice': 0.23, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 13, 'bid': 0.1, 'ask': 0.26, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516287070, 'impliedVolatility': 0.366217275390625, 'inTheMoney': False}"
207.5,2018-02-23,call,AAPL180223C00207500,0.28,0.18,0.32,0.0,0.0,42.0,60.0,0.2919992675781249,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:11:41,"{'contractSymbol': 'AAPL180223C00207500', 'strike': 207.5, 'currency': 'USD', 'lastPrice': 0.28, 'change': 0.0, 'percentChange': 0.0, 'volume': 42, 'openInterest': 60, 'bid': 0.18, 'ask': 0.32, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516288301, 'impliedVolatility': 0.2919992675781249, 'inTheMoney': False}"
207.5,2018-03-02,call,AAPL180302C00207500,0.38,0.26,0.37,0.0,0.0,2.0,11.0,0.27368890380859373,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:59:47,"{'contractSymbol': 'AAPL180302C00207500', 'strike': 207.5, 'currency': 'USD', 'lastPrice': 0.38, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 11, 'bid': 0.26, 'ask': 0.37, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516291187, 'impliedVolatility': 0.27368890380859373, 'inTheMoney': False}"
